Team1,Team2,Team1_Win_Percentage,Team2_Win_Percentage
Illinois,Oakland,100.0,0.0
Illinois,Oregon,100.0,0.0
Illinois,Purdue,4.82,95.18
Illinois,Saint Mary's (CA),100.0,0.0
Illinois,Saint Peter's,100.0,0.0
Illinois,Samford,100.0,0.0
Illinois,San Diego State,100.0,0.0
Illinois,South Carolina,100.0,0.0
Illinois,South Dakota State,100.0,0.0
Illinois,Stetson,100.0,0.0
Illinois,TCU,100.0,0.0
Illinois,Tennessee,100.0,0.0
Illinois,Texas,100.0,0.0
Illinois,Texas A&M,94.28999999999999,5.710000000000008
Illinois,Texas Tech,100.0,0.0
Illinois,UAB,100.0,0.0
Illinois,Utah State,100.0,0.0
Illinois,Vermont,100.0,0.0
Illinois,Virginia,100.0,0.0
Illinois,Wagner,100.0,0.0
Illinois,Washington State,100.0,0.0
Illinois,Western Kentucky,100.0,0.0
Illinois,Wisconsin,100.0,0.0
Illinois,Yale,100.0,0.0
Iowa State,James Madison,0.0,100.0
Iowa State,Kansas,3.91,96.09
Iowa State,Kentucky,0.0,100.0
Iowa State,Long Beach State,0.0,100.0
Iowa State,Longwood,0.0,100.0
Iowa State,Marquette,0.01,99.99
Iowa State,McNeese State,0.0,100.0
Iowa State,Michigan State,0.06,99.94
Iowa State,Mississippi State,0.0,100.0
Iowa State,Montana State,98.87,1.1299999999999955
Iowa State,Morehead State,0.0,100.0
Iowa State,NC State,0.0,100.0
Iowa State,Nebraska,0.0,100.0
Iowa State,Nevada,0.0,100.0
Iowa State,New Mexico,0.0,100.0
Iowa State,North Carolina,0.0,100.0
Iowa State,Northwestern,0.01,99.99
Iowa State,Oakland,0.0,100.0
Iowa State,Oregon,0.0,100.0
Iowa State,Purdue,0.0,100.0
Iowa State,Saint Mary's (CA),0.0,100.0
Iowa State,Saint Peter's,99.9,0.09999999999999432
Iowa State,Samford,0.0,100.0
Iowa State,San Diego State,0.0,100.0
Iowa State,South Carolina,0.0,100.0
Iowa State,South Dakota State,0.16999999999999998,99.83
Iowa State,Stetson,0.0,100.0
Iowa State,TCU,0.0,100.0
Iowa State,Tennessee,0.0,100.0
Iowa State,Texas,0.0,100.0
Iowa State,Texas A&M,0.0,100.0
Iowa State,Texas Tech,0.0,100.0
Iowa State,UAB,0.0,100.0
Iowa State,Utah State,0.0,100.0
Iowa State,Vermont,100.0,0.0
Iowa State,Virginia,100.0,0.0
Iowa State,Wagner,100.0,0.0
Iowa State,Washington State,0.0,100.0
Iowa State,Western Kentucky,46.11,53.89
Iowa State,Wisconsin,0.0,100.0
Iowa State,Yale,0.0,100.0
James Madison,Kansas,100.0,0.0
James Madison,Kentucky,0.0,100.0
James Madison,Long Beach State,45.550000000000004,54.449999999999996
James Madison,Longwood,0.0,100.0
James Madison,Marquette,99.83,0.1700000000000017
James Madison,McNeese State,0.4,99.6
James Madison,Michigan State,100.0,0.0
James Madison,Mississippi State,0.64,99.36
James Madison,Montana State,100.0,0.0
James Madison,Morehead State,0.0,100.0
James Madison,NC State,99.47,0.5300000000000011
James Madison,Nebraska,97.54,2.4599999999999937
James Madison,Nevada,99.48,0.519999999999996
James Madison,New Mexico,94.31,5.689999999999998
James Madison,North Carolina,1.15,98.85
James Madison,Northwestern,99.57000000000001,0.4299999999999926
James Madison,Oakland,23.51,76.49
James Madison,Oregon,62.4,37.6
James Madison,Purdue,0.0,100.0
James Madison,Saint Mary's (CA),0.0,100.0
James Madison,Saint Peter's,100.0,0.0
James Madison,Samford,0.0,100.0
James Madison,San Diego State,84.24000000000001,15.759999999999991
James Madison,South Carolina,1.02,98.98
James Madison,South Dakota State,99.99,0.010000000000005116
James Madison,Stetson,0.0,100.0
James Madison,TCU,0.0,100.0
James Madison,Tennessee,99.03,0.9699999999999989
James Madison,Texas,58.78,41.22
James Madison,Texas A&M,0.0,100.0
James Madison,Texas Tech,0.05,99.95
James Madison,UAB,0.0,100.0
James Madison,Utah State,4.54,95.46
James Madison,Vermont,100.0,0.0
James Madison,Virginia,100.0,0.0
James Madison,Wagner,100.0,0.0
James Madison,Washington State,28.62,71.38
James Madison,Western Kentucky,100.0,0.0
James Madison,Wisconsin,0.01,99.99
James Madison,Yale,99.61,0.39000000000000057
Kansas,Kentucky,0.0,100.0
Kansas,Long Beach State,0.0,100.0
Kansas,Longwood,0.0,100.0
Kansas,Marquette,3.19,96.81
Kansas,McNeese State,0.0,100.0
Kansas,Michigan State,7.7,92.3
Kansas,Mississippi State,0.0,100.0
Kansas,Montana State,100.0,0.0
Kansas,Morehead State,0.0,100.0
Kansas,NC State,0.84,99.16
Kansas,Nebraska,0.16999999999999998,99.83
Kansas,Nevada,1.37,98.63
Kansas,New Mexico,0.01,99.99
Kansas,North Carolina,0.0,100.0
Kansas,Northwestern,0.83,99.17
Kansas,Oakland,0.0,100.0
Kansas,Oregon,0.0,100.0
Kansas,Purdue,0.0,100.0
Kansas,Saint Mary's (CA),0.0,100.0
Kansas,Saint Peter's,100.0,0.0
Kansas,Samford,0.0,100.0
Kansas,San Diego State,0.01,99.99
Kansas,South Carolina,0.0,100.0
Kansas,South Dakota State,7.920000000000001,92.08
Kansas,Stetson,0.0,100.0
Kansas,TCU,0.0,100.0
Kansas,Tennessee,0.4,99.6
Kansas,Texas,0.0,100.0
Kansas,Texas A&M,0.0,100.0
Kansas,Texas Tech,0.0,100.0
Kansas,UAB,0.0,100.0
Kansas,Utah State,0.0,100.0
Kansas,Vermont,100.0,0.0
Kansas,Virginia,100.0,0.0
Kansas,Wagner,100.0,0.0
Kansas,Washington State,0.0,100.0
Kansas,Western Kentucky,96.1,3.9000000000000057
Kansas,Wisconsin,0.0,100.0
Kansas,Yale,1.1199999999999999,98.88
Kentucky,Long Beach State,100.0,0.0
Kentucky,Longwood,99.96000000000001,0.03999999999999204
Kentucky,Marquette,100.0,0.0
Kentucky,McNeese State,100.0,0.0
Kentucky,Michigan State,100.0,0.0
Kentucky,Mississippi State,100.0,0.0
Kentucky,Montana State,100.0,0.0
Kentucky,Morehead State,99.91,0.09000000000000341
Kentucky,NC State,100.0,0.0
Kentucky,Nebraska,100.0,0.0
Kentucky,Nevada,100.0,0.0
Kentucky,New Mexico,100.0,0.0
Kentucky,North Carolina,100.0,0.0
Kentucky,Northwestern,100.0,0.0
Kentucky,Oakland,100.0,0.0
Kentucky,Oregon,100.0,0.0
Kentucky,Purdue,0.0,100.0
Kentucky,Saint Mary's (CA),99.99,0.010000000000005116
Kentucky,Saint Peter's,100.0,0.0
Kentucky,Samford,99.99,0.010000000000005116
Kentucky,San Diego State,100.0,0.0
Kentucky,South Carolina,100.0,0.0
Kentucky,South Dakota State,100.0,0.0
Kentucky,Stetson,70.06,29.939999999999998
Kentucky,TCU,99.92,0.0799999999999983
Kentucky,Tennessee,100.0,0.0
Kentucky,Texas,100.0,0.0
Kentucky,Texas A&M,0.1,99.9
Kentucky,Texas Tech,100.0,0.0
Kentucky,UAB,16.88,83.12
Kentucky,Utah State,100.0,0.0
Kentucky,Vermont,100.0,0.0
Kentucky,Virginia,100.0,0.0
Kentucky,Wagner,100.0,0.0
Kentucky,Washington State,100.0,0.0
Kentucky,Western Kentucky,100.0,0.0
Kentucky,Wisconsin,100.0,0.0
Kentucky,Yale,100.0,0.0
Long Beach State,Longwood,0.0,100.0
Long Beach State,Marquette,99.94,0.060000000000002274
Long Beach State,McNeese State,0.35000000000000003,99.65
Long Beach State,Michigan State,99.98,0.01999999999999602
Long Beach State,Mississippi State,1.1900000000000002,98.81
Long Beach State,Montana State,100.0,0.0
Long Beach State,Morehead State,0.0,100.0
Long Beach State,NC State,99.45,0.5499999999999972
Long Beach State,Nebraska,98.27,1.730000000000004
Long Beach State,Nevada,99.72,0.28000000000000114
Long Beach State,New Mexico,94.89999999999999,5.1000000000000085
Long Beach State,North Carolina,1.39,98.61
Long Beach State,Northwestern,99.52,0.480000000000004
Long Beach State,Oakland,27.33,72.67
Long Beach State,Oregon,64.14999999999999,35.85000000000001
Long Beach State,Purdue,0.0,100.0
Long Beach State,Saint Mary's (CA),0.0,100.0
Long Beach State,Saint Peter's,100.0,0.0
Long Beach State,Samford,0.0,100.0
Long Beach State,San Diego State,86.75,13.25
Long Beach State,South Carolina,1.22,98.78
Long Beach State,South Dakota State,100.0,0.0
Long Beach State,Stetson,0.0,100.0
Long Beach State,TCU,0.0,100.0
Long Beach State,Tennessee,99.24,0.7600000000000051
Long Beach State,Texas,65.47,34.53
Long Beach State,Texas A&M,0.0,100.0
Long Beach State,Texas Tech,0.09,99.91
Long Beach State,UAB,0.0,100.0
Long Beach State,Utah State,6.54,93.46
Long Beach State,Vermont,100.0,0.0
Long Beach State,Virginia,100.0,0.0
Long Beach State,Wagner,100.0,0.0
Long Beach State,Washington State,34.31,65.69
Long Beach State,Western Kentucky,100.0,0.0
Long Beach State,Wisconsin,0.01,99.99
Long Beach State,Yale,99.68,0.3199999999999932
Longwood,Marquette,100.0,0.0
Longwood,McNeese State,96.28,3.719999999999999
Longwood,Michigan State,100.0,0.0
Longwood,Mississippi State,97.92,2.0799999999999983
Longwood,Montana State,100.0,0.0
Longwood,Morehead State,49.230000000000004,50.769999999999996
Longwood,NC State,100.0,0.0
Longwood,Nebraska,100.0,0.0
Longwood,Nevada,100.0,0.0
Longwood,New Mexico,100.0,0.0
Longwood,North Carolina,98.92999999999999,1.0700000000000074
Longwood,Northwestern,100.0,0.0
Longwood,Oakland,99.99,0.010000000000005116
Longwood,Oregon,100.0,0.0
Longwood,Purdue,0.0,100.0
Longwood,Saint Mary's (CA),58.15,41.85
Longwood,Saint Peter's,100.0,0.0
Longwood,Samford,68.01,31.989999999999995
Longwood,San Diego State,100.0,0.0
Longwood,South Carolina,98.22,1.7800000000000011
Longwood,South Dakota State,100.0,0.0
Longwood,Stetson,0.45999999999999996,99.54
Longwood,TCU,41.949999999999996,58.050000000000004
Longwood,Tennessee,100.0,0.0
Longwood,Texas,100.0,0.0
Longwood,Texas A&M,0.0,100.0
Longwood,Texas Tech,89.27000000000001,10.72999999999999
Longwood,UAB,0.0,100.0
Longwood,Utah State,99.83,0.1700000000000017
Longwood,Vermont,100.0,0.0
Longwood,Virginia,100.0,0.0
Longwood,Wagner,100.0,0.0
Longwood,Washington State,100.0,0.0
Longwood,Western Kentucky,100.0,0.0
Longwood,Wisconsin,75.46000000000001,24.539999999999992
Longwood,Yale,100.0,0.0
Marquette,McNeese State,0.0,100.0
Marquette,Michigan State,67.83,32.17
Marquette,Mississippi State,0.0,100.0
Marquette,Montana State,100.0,0.0
Marquette,Morehead State,0.0,100.0
Marquette,NC State,30.509999999999998,69.49000000000001
Marquette,Nebraska,13.33,86.67
Marquette,Nevada,33.129999999999995,66.87
Marquette,New Mexico,6.32,93.68
Marquette,North Carolina,0.0,100.0
Marquette,Northwestern,31.47,68.53
Marquette,Oakland,0.02,99.98
Marquette,Oregon,0.27,99.73
Marquette,Purdue,0.0,100.0
Marquette,Saint Mary's (CA),0.0,100.0
Marquette,Saint Peter's,100.0,0.0
Marquette,Samford,0.0,100.0
Marquette,San Diego State,2.06,97.94
Marquette,South Carolina,0.0,100.0
Marquette,South Dakota State,65.66,34.34
Marquette,Stetson,0.0,100.0
Marquette,TCU,0.0,100.0
Marquette,Tennessee,21.560000000000002,78.44
Marquette,Texas,0.22999999999999998,99.77
Marquette,Texas A&M,0.0,100.0
Marquette,Texas Tech,0.0,100.0
Marquette,UAB,0.0,100.0
Marquette,Utah State,0.0,100.0
Marquette,Vermont,100.0,0.0
Marquette,Virginia,100.0,0.0
Marquette,Wagner,100.0,0.0
Marquette,Washington State,0.01,99.99
Marquette,Western Kentucky,99.97,0.030000000000001137
Marquette,Wisconsin,0.0,100.0
Marquette,Yale,34.27,65.72999999999999
McNeese State,Michigan State,100.0,0.0
McNeese State,Mississippi State,59.39,40.61
McNeese State,Montana State,100.0,0.0
McNeese State,Morehead State,2.8000000000000003,97.2
McNeese State,NC State,100.0,0.0
McNeese State,Nebraska,100.0,0.0
McNeese State,Nevada,100.0,0.0
McNeese State,New Mexico,100.0,0.0
McNeese State,North Carolina,71.69,28.310000000000002
McNeese State,Northwestern,100.0,0.0
McNeese State,Oakland,98.11999999999999,1.8800000000000097
McNeese State,Oregon,99.9,0.09999999999999432
McNeese State,Purdue,0.0,100.0
McNeese State,Saint Mary's (CA),5.779999999999999,94.22
McNeese State,Saint Peter's,100.0,0.0
McNeese State,Samford,5.83,94.17
McNeese State,San Diego State,100.0,0.0
McNeese State,South Carolina,67.27,32.730000000000004
McNeese State,South Dakota State,100.0,0.0
McNeese State,Stetson,0.0,100.0
McNeese State,TCU,1.7999999999999998,98.2
McNeese State,Tennessee,100.0,0.0
McNeese State,Texas,99.9,0.09999999999999432
McNeese State,Texas A&M,0.0,100.0
McNeese State,Texas Tech,30.84,69.16
McNeese State,UAB,0.0,100.0
McNeese State,Utah State,86.47,13.530000000000001
McNeese State,Vermont,100.0,0.0
McNeese State,Virginia,100.0,0.0
McNeese State,Wagner,100.0,0.0
McNeese State,Washington State,98.69,1.3100000000000023
McNeese State,Western Kentucky,100.0,0.0
McNeese State,Wisconsin,15.14,84.86
McNeese State,Yale,100.0,0.0
Michigan State,Mississippi State,0.0,100.0
Michigan State,Montana State,100.0,0.0
Michigan State,Morehead State,0.0,100.0
Michigan State,NC State,17.080000000000002,82.92
Michigan State,Nebraska,6.279999999999999,93.72
Michigan State,Nevada,19.43,80.57
Michigan State,New Mexico,2.31,97.69
Michigan State,North Carolina,0.0,100.0
Michigan State,Northwestern,16.29,83.71000000000001
Michigan State,Oakland,0.0,100.0
Michigan State,Oregon,0.1,99.9
Michigan State,Purdue,0.0,100.0
Michigan State,Saint Mary's (CA),0.0,100.0
Michigan State,Saint Peter's,100.0,0.0
Michigan State,Samford,0.0,100.0
Michigan State,San Diego State,0.8,99.2
Michigan State,South Carolina,0.0,100.0
Michigan State,South Dakota State,49.059999999999995,50.940000000000005
Michigan State,Stetson,0.0,100.0
Michigan State,TCU,0.0,100.0
Michigan State,Tennessee,11.09,88.91
Michigan State,Texas,0.01,99.99
Michigan State,Texas A&M,0.0,100.0
Michigan State,Texas Tech,0.0,100.0
Michigan State,UAB,0.0,100.0
Michigan State,Utah State,0.0,100.0
Michigan State,Vermont,100.0,0.0
Michigan State,Virginia,100.0,0.0
Michigan State,Wagner,100.0,0.0
Michigan State,Washington State,0.0,100.0
Michigan State,Western Kentucky,99.98,0.01999999999999602
Michigan State,Wisconsin,0.0,100.0
Michigan State,Yale,19.6,80.4
Mississippi State,Montana State,100.0,0.0
Mississippi State,Morehead State,1.78,98.22
Mississippi State,NC State,100.0,0.0
Mississippi State,Nebraska,100.0,0.0
Mississippi State,Nevada,100.0,0.0
Mississippi State,New Mexico,99.99,0.010000000000005116
Mississippi State,North Carolina,58.17,41.83
Mississippi State,Northwestern,100.0,0.0
Mississippi State,Oakland,95.69,4.310000000000002
Mississippi State,Oregon,99.7,0.29999999999999716
Mississippi State,Purdue,0.0,100.0
Mississippi State,Saint Mary's (CA),3.2,96.8
Mississippi State,Saint Peter's,100.0,0.0
Mississippi State,Samford,4.81,95.19
Mississippi State,San Diego State,99.96000000000001,0.03999999999999204
Mississippi State,South Carolina,51.93,48.07
Mississippi State,South Dakota State,100.0,0.0
Mississippi State,Stetson,0.0,100.0
Mississippi State,TCU,0.97,99.03
Mississippi State,Tennessee,100.0,0.0
Mississippi State,Texas,99.53999999999999,0.46000000000000796
Mississippi State,Texas A&M,0.0,100.0
Mississippi State,Texas Tech,21.22,78.78
Mississippi State,UAB,0.0,100.0
Mississippi State,Utah State,80.24,19.760000000000005
Mississippi State,Vermont,100.0,0.0
Mississippi State,Virginia,100.0,0.0
Mississippi State,Wagner,100.0,0.0
Mississippi State,Washington State,96.66,3.3400000000000034
Mississippi State,Western Kentucky,100.0,0.0
Mississippi State,Wisconsin,8.04,91.96000000000001
Mississippi State,Yale,100.0,0.0
Montana State,Morehead State,0.0,100.0
Montana State,NC State,0.0,100.0
Montana State,Nebraska,0.0,100.0
Montana State,Nevada,0.0,100.0
Montana State,New Mexico,0.0,100.0
Montana State,North Carolina,0.0,100.0
Montana State,Northwestern,0.0,100.0
Montana State,Oakland,0.0,100.0
Montana State,Oregon,0.0,100.0
Montana State,Purdue,0.0,100.0
Montana State,Saint Mary's (CA),0.0,100.0
Montana State,Saint Peter's,80.10000000000001,19.89999999999999
Montana State,Samford,0.0,100.0
Montana State,San Diego State,0.0,100.0
Montana State,South Carolina,0.0,100.0
Montana State,South Dakota State,0.0,100.0
Montana State,Stetson,0.0,100.0
Montana State,TCU,0.0,100.0
Montana State,Tennessee,0.0,100.0
Montana State,Texas,0.0,100.0
Montana State,Texas A&M,0.0,100.0
Montana State,Texas Tech,0.0,100.0
Montana State,UAB,0.0,100.0
Montana State,Utah State,0.0,100.0
Montana State,Vermont,99.98,0.01999999999999602
Montana State,Virginia,100.0,0.0
Montana State,Wagner,99.68,0.3199999999999932
Montana State,Washington State,0.0,100.0
Montana State,Western Kentucky,0.86,99.14
Montana State,Wisconsin,0.0,100.0
Montana State,Yale,0.0,100.0
Morehead State,NC State,100.0,0.0
Morehead State,Nebraska,100.0,0.0
Morehead State,Nevada,100.0,0.0
Morehead State,New Mexico,100.0,0.0
Morehead State,North Carolina,99.25,0.75
Morehead State,Northwestern,100.0,0.0
Morehead State,Oakland,100.0,0.0
Morehead State,Oregon,100.0,0.0
Morehead State,Purdue,0.0,100.0
Morehead State,Saint Mary's (CA),61.0,39.0
Morehead State,Saint Peter's,100.0,0.0
Morehead State,Samford,68.62,31.379999999999995
Morehead State,San Diego State,100.0,0.0
Morehead State,South Carolina,98.81,1.1899999999999977
Morehead State,South Dakota State,100.0,0.0
Morehead State,Stetson,0.44,99.56
Morehead State,TCU,41.089999999999996,58.910000000000004
Morehead State,Tennessee,100.0,0.0
Morehead State,Texas,100.0,0.0
Morehead State,Texas A&M,0.0,100.0
Morehead State,Texas Tech,91.09,8.909999999999997
Morehead State,UAB,0.0,100.0
Morehead State,Utah State,99.89,0.10999999999999943
Morehead State,Vermont,100.0,0.0
Morehead State,Virginia,100.0,0.0
Morehead State,Wagner,100.0,0.0
Morehead State,Washington State,100.0,0.0
Morehead State,Western Kentucky,100.0,0.0
Morehead State,Wisconsin,78.22,21.78
Morehead State,Yale,100.0,0.0
NC State,Nebraska,28.65,71.35
NC State,Nevada,51.77,48.23
NC State,New Mexico,15.03,84.97
NC State,North Carolina,0.0,100.0
NC State,Northwestern,49.93,50.07
NC State,Oakland,0.06,99.94
NC State,Oregon,1.25,98.75
NC State,Purdue,0.0,100.0
NC State,Saint Mary's (CA),0.0,100.0
NC State,Saint Peter's,100.0,0.0
NC State,Samford,0.0,100.0
NC State,San Diego State,6.7,93.3
NC State,South Carolina,0.0,100.0
NC State,South Dakota State,82.74000000000001,17.25999999999999
NC State,Stetson,0.0,100.0
NC State,TCU,0.0,100.0
NC State,Tennessee,38.74,61.26
NC State,Texas,1.05,98.95
NC State,Texas A&M,0.0,100.0
NC State,Texas Tech,0.0,100.0
NC State,UAB,0.0,100.0
NC State,Utah State,0.0,100.0
NC State,Vermont,100.0,0.0
NC State,Virginia,100.0,0.0
NC State,Wagner,100.0,0.0
NC State,Washington State,0.13999999999999999,99.86
NC State,Western Kentucky,100.0,0.0
NC State,Wisconsin,0.0,100.0
NC State,Yale,53.63,46.37
Nebraska,Nevada,74.86,25.14
Nebraska,New Mexico,33.73,66.27000000000001
Nebraska,North Carolina,0.02,99.98
Nebraska,Northwestern,73.3,26.700000000000003
Nebraska,Oakland,0.33999999999999997,99.66
Nebraska,Oregon,5.16,94.84
Nebraska,Purdue,0.0,100.0
Nebraska,Saint Mary's (CA),0.0,100.0
Nebraska,Saint Peter's,100.0,0.0
Nebraska,Samford,0.0,100.0
Nebraska,San Diego State,18.21,81.78999999999999
Nebraska,South Carolina,0.0,100.0
Nebraska,South Dakota State,93.63,6.3700000000000045
Nebraska,Stetson,0.0,100.0
Nebraska,TCU,0.0,100.0
Nebraska,Tennessee,62.96000000000001,37.03999999999999
Nebraska,Texas,4.26,95.74
Nebraska,Texas A&M,0.0,100.0
Nebraska,Texas Tech,0.0,100.0
Nebraska,UAB,0.0,100.0
Nebraska,Utah State,0.0,100.0
Nebraska,Vermont,100.0,0.0
Nebraska,Virginia,100.0,0.0
Nebraska,Wagner,100.0,0.0
Nebraska,Washington State,0.7100000000000001,99.29
Nebraska,Western Kentucky,100.0,0.0
Nebraska,Wisconsin,0.0,100.0
Nebraska,Yale,75.5,24.5
Nevada,New Mexico,14.499999999999998,85.5
Nevada,North Carolina,0.0,100.0
Nevada,Northwestern,48.16,51.84
Nevada,Oakland,0.06,99.94
Nevada,Oregon,1.1900000000000002,98.81
Nevada,Purdue,0.0,100.0
Nevada,Saint Mary's (CA),0.0,100.0
Nevada,Saint Peter's,100.0,0.0
Nevada,Samford,0.0,100.0
Nevada,San Diego State,5.220000000000001,94.78
Nevada,South Carolina,0.0,100.0
Nevada,South Dakota State,79.05,20.950000000000003
Nevada,Stetson,0.0,100.0
Nevada,TCU,0.0,100.0
Nevada,Tennessee,37.18,62.82
Nevada,Texas,0.84,99.16
Nevada,Texas A&M,0.0,100.0
Nevada,Texas Tech,0.0,100.0
Nevada,UAB,0.0,100.0
Nevada,Utah State,0.0,100.0
Nevada,Vermont,100.0,0.0
Nevada,Virginia,100.0,0.0
Nevada,Wagner,100.0,0.0
Nevada,Washington State,0.09,99.91
Nevada,Western Kentucky,100.0,0.0
Nevada,Wisconsin,0.0,100.0
Nevada,Yale,50.81,49.19
New Mexico,North Carolina,0.01,99.99
New Mexico,Northwestern,84.91,15.090000000000003
New Mexico,Oakland,1.26,98.74
New Mexico,Oregon,10.6,89.4
New Mexico,Purdue,0.0,100.0
New Mexico,Saint Mary's (CA),0.0,100.0
New Mexico,Saint Peter's,100.0,0.0
New Mexico,Samford,0.0,100.0
New Mexico,San Diego State,31.509999999999998,68.49000000000001
New Mexico,South Carolina,0.03,99.97
New Mexico,South Dakota State,97.64,2.3599999999999994
New Mexico,Stetson,0.0,100.0
New Mexico,TCU,0.0,100.0
New Mexico,Tennessee,78.13,21.870000000000005
New Mexico,Texas,9.39,90.61
New Mexico,Texas A&M,0.0,100.0
New Mexico,Texas Tech,0.0,100.0
New Mexico,UAB,0.0,100.0
New Mexico,Utah State,0.02,99.98
New Mexico,Vermont,100.0,0.0
New Mexico,Virginia,100.0,0.0
New Mexico,Wagner,100.0,0.0
New Mexico,Washington State,2.03,97.97
New Mexico,Western Kentucky,100.0,0.0
New Mexico,Wisconsin,0.0,100.0
New Mexico,Yale,87.41,12.590000000000003
North Carolina,Northwestern,100.0,0.0
North Carolina,Oakland,93.72,6.280000000000001
North Carolina,Oregon,99.62,0.37999999999999545
North Carolina,Purdue,0.0,100.0
North Carolina,Saint Mary's (CA),1.17,98.83
North Carolina,Saint Peter's,100.0,0.0
North Carolina,Samford,2.01,97.99
North Carolina,San Diego State,99.96000000000001,0.03999999999999204
North Carolina,South Carolina,47.14,52.86
North Carolina,South Dakota State,100.0,0.0
North Carolina,Stetson,0.0,100.0
North Carolina,TCU,0.44999999999999996,99.55
North Carolina,Tennessee,100.0,0.0
North Carolina,Texas,99.42999999999999,0.5700000000000074
North Carolina,Texas A&M,0.0,100.0
North Carolina,Texas Tech,15.36,84.64
North Carolina,UAB,0.0,100.0
North Carolina,Utah State,72.6,27.400000000000006
North Carolina,Vermont,100.0,0.0
North Carolina,Virginia,100.0,0.0
North Carolina,Wagner,100.0,0.0
North Carolina,Washington State,95.42,4.579999999999998
North Carolina,Western Kentucky,100.0,0.0
North Carolina,Wisconsin,5.75,94.25
North Carolina,Yale,100.0,0.0
Northwestern,Oakland,0.1,99.9
Northwestern,Oregon,1.59,98.41
Northwestern,Purdue,0.0,100.0
Northwestern,Saint Mary's (CA),0.0,100.0
Northwestern,Saint Peter's,100.0,0.0
Northwestern,Samford,0.0,100.0
Northwestern,San Diego State,7.22,92.78
Northwestern,South Carolina,0.0,100.0
Northwestern,South Dakota State,81.57,18.430000000000007
Northwestern,Stetson,0.0,100.0
Northwestern,TCU,0.0,100.0
Northwestern,Tennessee,39.69,60.31
Northwestern,Texas,1.2,98.8
Northwestern,Texas A&M,0.0,100.0
Northwestern,Texas Tech,0.0,100.0
Northwestern,UAB,0.0,100.0
Northwestern,Utah State,0.0,100.0
Northwestern,Vermont,100.0,0.0
Northwestern,Virginia,100.0,0.0
Northwestern,Wagner,100.0,0.0
Northwestern,Washington State,0.13,99.87
Northwestern,Western Kentucky,100.0,0.0
Northwestern,Wisconsin,0.0,100.0
Northwestern,Yale,54.279999999999994,45.720000000000006
Oakland,Oregon,83.71,16.290000000000006
Oakland,Purdue,0.0,100.0
Oakland,Saint Mary's (CA),0.0,100.0
Oakland,Saint Peter's,100.0,0.0
Oakland,Samford,0.01,99.99
Oakland,San Diego State,95.53,4.469999999999999
Oakland,South Carolina,4.97,95.03
Oakland,South Dakota State,100.0,0.0
Oakland,Stetson,0.0,100.0
Oakland,TCU,0.0,100.0
Oakland,Tennessee,99.89,0.10999999999999943
Oakland,Texas,82.75,17.25
Oakland,Texas A&M,0.0,100.0
Oakland,Texas Tech,0.5599999999999999,99.44
Oakland,UAB,0.0,100.0
Oakland,Utah State,17.71,82.28999999999999
Oakland,Vermont,100.0,0.0
Oakland,Virginia,100.0,0.0
Oakland,Wagner,100.0,0.0
Oakland,Washington State,56.18,43.82
Oakland,Western Kentucky,100.0,0.0
Oakland,Wisconsin,0.06,99.94
Oakland,Yale,99.91,0.09000000000000341
Oregon,Purdue,0.0,100.0
Oregon,Saint Mary's (CA),0.0,100.0
Oregon,Saint Peter's,100.0,0.0
Oregon,Samford,0.0,100.0
Oregon,San Diego State,77.53999999999999,22.460000000000008
Oregon,South Carolina,0.48,99.52
Oregon,South Dakota State,99.95,0.04999999999999716
Oregon,Stetson,0.0,100.0
Oregon,TCU,0.0,100.0
Oregon,Tennessee,97.67,2.3299999999999983
Oregon,Texas,48.65,51.35
Oregon,Texas A&M,0.0,100.0
Oregon,Texas Tech,0.01,99.99
Oregon,UAB,0.0,100.0
Oregon,Utah State,2.62,97.38
Oregon,Vermont,100.0,0.0
Oregon,Virginia,100.0,0.0
Oregon,Wagner,100.0,0.0
Oregon,Washington State,21.34,78.66
Oregon,Western Kentucky,100.0,0.0
Oregon,Wisconsin,0.0,100.0
Oregon,Yale,99.06,0.9399999999999977
Purdue,Saint Mary's (CA),100.0,0.0
Purdue,Saint Peter's,100.0,0.0
Purdue,Samford,100.0,0.0
Purdue,San Diego State,100.0,0.0
Purdue,South Carolina,100.0,0.0
Purdue,South Dakota State,100.0,0.0
Purdue,Stetson,100.0,0.0
Purdue,TCU,100.0,0.0
Purdue,Tennessee,100.0,0.0
Purdue,Texas,100.0,0.0
Purdue,Texas A&M,99.92999999999999,0.07000000000000739
Purdue,Texas Tech,100.0,0.0
Purdue,UAB,100.0,0.0
Purdue,Utah State,100.0,0.0
Purdue,Vermont,100.0,0.0
Purdue,Virginia,100.0,0.0
Purdue,Wagner,100.0,0.0
Purdue,Washington State,100.0,0.0
Purdue,Western Kentucky,100.0,0.0
Purdue,Wisconsin,100.0,0.0
Purdue,Yale,100.0,0.0
Saint Mary's (CA),Saint Peter's,100.0,0.0
Saint Mary's (CA),Samford,56.34,43.66
Saint Mary's (CA),San Diego State,100.0,0.0
Saint Mary's (CA),South Carolina,97.56,2.4399999999999977
Saint Mary's (CA),South Dakota State,100.0,0.0
Saint Mary's (CA),Stetson,0.27,99.73
Saint Mary's (CA),TCU,31.77,68.23
Saint Mary's (CA),Tennessee,100.0,0.0
Saint Mary's (CA),Texas,100.0,0.0
Saint Mary's (CA),Texas A&M,0.0,100.0
